Date,GC=F Open,GC=F High,GC=F Low,GC=F Close,GC=F Volume,BTC-USD Open,BTC-USD High,BTC-USD Low,BTC-USD Close,BTC-USD Volume,HG=F Open,HG=F High,HG=F Low,HG=F Close,HG=F Volume,ETH-USD Open,ETH-USD High,ETH-USD Low,ETH-USD Close,ETH-USD Volume,^GSPC Open,^GSPC High,^GSPC Low,^GSPC Close,^GSPC Volume,XMR-USD Open,XMR-USD High,XMR-USD Low,XMR-USD Close,XMR-USD Volume,^GSPC Percentage Change,^GSPC RSI,HG=F Percentage Change,HG=F RSI,GC=F Percentage Change,GC=F RSI,XMR-USD Percentage Change,XMR-USD RSI,BTC-USD Percentage Change,BTC-USD RSI,ETH-USD Percentage Change,ETH-USD RSI,Target
2019-01-29,1308.199951171875,1308.199951171875,1308.199951171875,1308.199951171875,213607.0,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493.0,2.7320001125335693,2.7320001125335693,2.7320001125335693,2.7320001125335693,299.0,106.72195434570312,107.16578674316406,103.99922943115234,105.59821319580078,2900418606.0,2644.889892578125,2650.929931640625,2631.050048828125,2640.0,3518070000.0,43.58219909667969,44.07046890258789,42.82657241821289,43.710105895996094,50419054.0,-0.0014562465775435074,50.41730962184707,0.01655818140783971,51.37006455350488,0.004453260633515255,50.76992006543487,0.0027729897530825998,45.98638542281983,-0.006435330653293936,32.233008878280174,-0.009304442264207902,22.854040610127306,1
2019-01-30,1310.4000244140625,1323.4000244140625,1308.0999755859375,1309.9000244140625,54958.0,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627.0,2.742500066757202,2.7869999408721924,2.742500066757202,2.7730000019073486,992.0,105.4072036743164,109.4529800415039,104.84379577636719,108.90753936767578,2874370355.0,2653.6201171875,2690.43994140625,2648.340087890625,2681.050048828125,3883270000.0,43.66912841796875,44.725730895996094,42.76494216918945,44.26460647583008,46618917.0,0.01554926091974429,50.90365072977586,0.01500727953329295,51.33734109048719,0.0012995515254869971,50.64209805716453,0.012685866768508136,43.514307899935055,0.01103927096757329,33.99731556049246,0.031338846290313915,27.172534596333676,0
2019-01-31,1320.0,1325.4000244140625,1316.699951171875,1319.699951171875,1970.0,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271.0,2.7795000076293945,2.7980000972747803,2.7795000076293945,2.7890000343322754,613.0,108.90077209472656,110.45835876464844,106.52535247802734,107.0610122680664,2828796031.0,2685.489990234375,2708.949951171875,2678.64990234375,2704.10009765625,4953800000.0,44.24991989135742,44.56416320800781,43.313514709472656,43.66409683227539,33200067.0,0.008597395948725328,50.947195054486926,0.005769935958860994,51.49237977305175,0.007481431082647871,51.00054232485831,-0.013566361284214401,43.301266959561644,-0.008143269325041613,29.26337523866132,-0.016954997884723433,25.26355447244982,1
2019-02-01,1320.300048828125,1320.699951171875,1315.4000244140625,1316.9000244140625,878.0,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707.0,2.765000104904175,2.7815001010894775,2.756999969482422,2.7750000953674316,978.0,107.1476821899414,108.63871002197266,105.04650115966797,107.60978698730469,2541271519.0,2702.320068359375,2716.659912109375,2696.8798828125,2706.530029296875,3782490000.0,43.67149353027344,44.20570755004883,42.872337341308594,43.72286605834961,36949056.0,0.0008986100931438479,50.502438361148876,-0.005019698383831539,50.57533493495365,-0.0021216389038479777,51.24709184137876,0.0013459393492087912,45.12217668914555,0.008720183739189036,34.319885282071986,0.005125812913707728,28.752599331038944,0
2019-02-02,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,107.46641540527344,110.65387725830078,106.7640151977539,110.43025970458984,2385157838.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,43.6676025390625,43.80470657348633,41.995079040527344,43.38762283325195,46606594.0,0.300059739100784,50.0,0.2256588944452016,50.0,0.24305562675484071,50.0,-0.007667457678786738,39.60557457880948,0.009494265405179059,29.419504557752923,0.026210187718501032,27.162817272066206,0
2019-02-03,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,110.49031829833984,110.82735443115234,106.5639877319336,107.49266815185547,2519334757.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,43.30197525024414,43.72533416748047,42.57559585571289,42.903839111328125,45359366.0,0.0,50.0,0.0,50.0,0.0,50.0,-0.011150270292131781,44.96147885588943,-0.01620175471744556,34.203063376019415,-0.026601327938489683,29.153844601884177,0
2019-02-04,1318.0999755859375,1318.0999755859375,1308.300048828125,1314.300048828125,675.0,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886.0,2.765500068664551,2.80049991607666,2.760499954223633,2.7950000762939453,710.0,107.62582397460938,108.70103454589844,107.06742095947266,107.82160186767578,2491888675.0,2706.489990234375,2724.989990234375,2698.75,2724.8701171875,3369450000.0,42.96634292602539,43.114051818847656,42.1533203125,42.796653747558594,44862786.0,-0.22559232753891467,40.81821588397626,-0.17823204755340427,41.40628808435628,-0.197119048068082,40.589127500794504,-0.002498269758363647,42.35295659510333,-0.0014028164443861124,35.867430741454044,0.003060057225071633,32.55001544333494,1
2019-02-05,1311.0999755859375,1315.0999755859375,1311.0,1314.199951171875,362.0,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545.0,2.804500102996826,2.822499990463257,2.802999973297119,2.816999912261963,684.0,107.62816619873047,108.1347885131836,106.90989685058594,107.44351959228516,2515863999.0,2728.340087890625,2738.97998046875,2724.030029296875,2737.699951171875,3597620000.0,42.719825744628906,43.47499084472656,42.719825744628906,43.336124420166016,45555506.0,0.00470842037697472,51.51898979196134,0.007871139666367544,52.2560525395686,-7.616042952995894e-05,51.16542241893705,0.012605440504520615,38.07781349622258,0.0020824077305636735,32.37739617210106,-0.0035065540563441466,27.86980837972038,0
2019-02-06,1312.5,1313.5,1305.0,1309.5,358.0,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038.0,2.8454999923706055,2.8454999923706055,2.82450008392334,2.8355000019073486,757.0,107.56930541992188,107.56930541992188,102.93456268310547,104.9192886352539,2593048199.0,2735.050048828125,2738.080078125,2724.14990234375,2731.610107421875,3486590000.0,43.374855041503906,43.374855041503906,42.40885925292969,43.14356231689453,48141805.0,-0.0022244379802809355,51.346542541259865,0.006567302173087652,52.48218276612219,-0.003576283173412076,50.96765786241425,-0.004443454643163203,41.307820533281,-0.015171430181290635,29.85485366252687,-0.023493561702091714,26.589976922965118,1
2019-02-07,1302.9000244140625,1310.4000244140625,1302.199951171875,1309.4000244140625,203.0,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683.0,2.8304998874664307,2.8369998931884766,2.825000047683716,2.8285000324249268,779.0,104.83577728271484,106.05887603759766,104.40913391113281,104.5353012084961,2326764622.0,2717.530029296875,2719.320068359375,2687.260009765625,2706.050048828125,4114040000.0,43.152706146240234,43.780479431152344,43.05583572387695,43.21210479736328,46417590.0,-0.009357140143940179,50.91765737862657,-0.002468689641231925,52.73193767006733,-7.634638101372548e-05,51.11379241945025,0.0015887070234326117,35.962463649000874,-0.004187789950119369,26.242619279527634,-0.003659836353758772,26.30085872081862,1
2019-02-08,1309.5,1314.0,1307.800048828125,1313.699951171875,122.0,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101.0,2.8285000324249268,2.8324999809265137,2.805000066757202,2.809999942779541,764.0,104.64505004882812,119.80581665039062,104.1944351196289,119.26774597167969,3656841347.0,2692.360107421875,2708.070068359375,2681.830078125,2707.8798828125,3649510000.0,43.248172760009766,49.5487060546875,43.11598205566406,48.11674499511719,58034756.0,0.0006762010869560964,50.62469350257601,-0.006540600824927467,51.28994667855242,0.003283890848968518,50.605396269421355,0.1135015343675918,54.736934776643075,0.07863239318839477,54.85566440226669,0.14093272409288482,53.53995668151868,1
2019-02-09,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,119.214111328125,120.68973541259766,118.00040435791016,119.4308853149414,2884650400.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,48.26957702636719,48.755882263183594,47.925819396972656,48.555694580078125,52421774.0,0.2994116711342223,50.0,0.21039274670199437,50.0,0.24608361579159177,50.0,0.00912259515903413,61.54403725412623,0.0012063280354683847,54.968478082880196,0.0013678412544197993,53.59992128646593,1
2019-02-10,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,119.40896606445312,124.85362243652344,117.10577392578125,124.80648803710938,3148766590.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,48.586612701416016,49.82889938354492,47.23757553100586,49.82767105102539,52351662.0,0.0,50.0,0.0,50.0,0.0,50.0,0.026196236753436297,62.84137235474739,0.005171224791767015,57.67189273770442,0.04501015552210297,63.20922863474813,0
2019-02-11,1313.4000244140625,1313.4000244140625,1304.699951171875,1307.0,119.0,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434.0,2.7950000762939453,2.796999931335449,2.7850000858306885,2.7915000915527344,404.0,124.87153625488281,124.87153625488281,120.31175231933594,121.29839324951172,3222473887.0,2712.39990234375,2718.050048828125,2703.7900390625,2709.800048828125,3395330000.0,49.91179656982422,49.91179656982422,47.40423583984375,48.27090072631836,52414292.0,-0.22987523867232995,50.986621151293676,-0.17926109056444883,51.988670965189314,-0.20157850932846955,50.173542108839726,-0.031243088265410557,70.83746057122444,-0.011315836951756086,64.34109686108076,-0.02810827259681059,68.45520768955659,1
2019-02-12,1310.0,1312.0,1307.5999755859375,1309.199951171875,109.0,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532.0,2.7864999771118164,2.7864999771118164,2.759500026702881,2.7744998931884766,657.0,121.17857360839844,123.46829986572266,119.60002136230469,122.5722885131836,3149576429.0,2722.610107421875,2748.18994140625,2722.610107421875,2744.72998046875,3843020000.0,48.22510528564453,49.407371520996094,47.45799255371094,49.05204391479492,52799179.0,0.0128902247439735,51.552340705456515,-0.006089986676232395,50.821310828531296,0.0016832067114576077,50.03782950218263,0.016182486274814112,72.45635197195082,0.0013972858086190865,67.02429793684851,0.010502161071923366,71.14827880421227,1
2019-02-13,1311.5999755859375,1316.0,1308.0999755859375,1310.800048828125,143.0,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823.0,2.7734999656677246,2.7780001163482666,2.7695000171661377,2.7739999294281006,420.0,122.5442886352539,125.55069732666016,121.61249542236328,122.55360412597656,3386585799.0,2750.300048828125,2761.85009765625,2748.6298828125,2753.030029296875,3684910000.0,49.05235290527344,50.74150848388672,48.818504333496094,49.33005142211914,59844237.0,0.003023994668760688,51.0773696748467,-0.00018019959618786885,50.019630948280636,0.001222195016748806,50.03405005110021,0.0056676029200155575,71.80082430572338,-0.005873228423961097,62.43337121569937,-0.00015243565600087106,68.52048551665409,0
2019-02-14,1305.0,1311.800048828125,1301.5999755859375,1309.800048828125,858.0,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418.0,2.7734999656677246,2.7760000228881836,2.7660000324249268,2.7760000228881836,371.0,122.41698455810547,124.45198822021484,121.33489227294922,121.39020538330078,3331701628.0,2743.5,2757.89990234375,2731.22998046875,2745.72998046875,3845390000.0,49.319847106933594,49.63516616821289,46.302852630615234,46.86213302612305,59162579.0,-0.002651641555101225,50.62605237340115,0.0007210142433187183,49.74336823438874,-0.0007628928614200614,49.6229527457707,-0.05002870106252311,61.85778678484482,-0.004182104127314679,63.870328894686175,-0.009492978611056468,69.81505793998751,1
2019-02-15,1313.5999755859375,1318.800048828125,1313.5999755859375,1318.0999755859375,190.0,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231.0,2.802000045776367,2.819999933242798,2.7890000343322754,2.802500009536743,424.0,121.45369720458984,123.66012573242188,121.37191772460938,122.10038757324219,3021741615.0,2760.239990234375,2775.659912109375,2760.239990234375,2775.60009765625,3648680000.0,46.820167541503906,48.65492630004883,46.589595794677734,47.43825149536133,52421972.0,0.01087875260858695,51.030209981931264,0.009546104621781959,50.54020666656791,0.0063367891650625285,50.04551062392171,0.012293901963812193,63.26704302431577,0.0010865526937218206,62.139133049396825,0.005850407680742853,69.94920562897421,0
2019-02-16,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,122.39645385742188,124.13481140136719,122.29530334472656,123.26021575927734,2905833287.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,47.39543151855469,48.436832427978516,46.76747512817383,46.915985107421875,47450869.0,0.2677080991340661,50.0,0.21363194911660277,50.0,0.2419239932796431,50.0,-0.011009393716598592,62.43314893421395,0.00247922555437019,60.392101773969316,0.009498972190726596,68.50932021574805,1
2019-02-17,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,123.18208312988281,134.46009826660156,123.09161376953125,133.598876953125,4236081130.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,46.87131881713867,48.12992477416992,46.75928497314453,48.06875228881836,50287822.0,0.0,50.0,0.0,50.0,0.0,50.0,0.024570883010492706,67.3805442284107,0.01213530621263259,70.56587664025163,0.08387670855646312,81.03510044570987,1
2019-02-18,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,133.0325469970703,147.68658447265625,133.00193786621094,146.09837341308594,5387525773.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,48.01448059082031,52.23411560058594,48.01448059082031,51.693233489990234,59009590.0,0.0,65.94332753275043,0.0,65.85582858073977,0.0,66.22420411384995,0.07540202373871452,74.20757113731476,0.06583804009467542,80.55377014307444,0.09355989170737233,85.29131757052863,1
2019-02-19,1320.9000244140625,1340.0999755859375,1320.5,1340.0999755859375,390.0,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655.0,2.8424999713897705,2.881500005722046,2.8394999504089355,2.881500005722046,347.0,146.39881896972656,149.9299774169922,145.1284637451172,145.34619140625,5310842625.0,2769.280029296875,2787.330078125,2767.2900390625,2779.760009765625,3535270000.0,51.68333435058594,53.59519577026367,51.48977279663086,52.32735061645508,60939332.0,-0.20999262842483768,50.65403215063596,-0.15279989443977782,51.33855693105406,-0.18135836254307136,51.0029285121412,0.012266927093806723,74.33973829935059,0.008013895832135631,81.16330618933233,-0.0051484625684995455,84.7069728475473,0
2019-02-20,1342.199951171875,1344.0,1338.0,1343.300048828125,581.0,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948.0,2.9040000438690186,2.930000066757202,2.9040000438690186,2.930000066757202,370.0,145.1727294921875,149.55433654785156,142.5021209716797,149.55433654785156,4500094965.0,2779.050048828125,2789.8798828125,2774.06005859375,2784.699951171875,3904830000.0,52.25026321411133,52.63759231567383,50.86469650268555,52.11064910888672,62975748.0,0.0017771107537685182,50.82584018400999,0.016831532513914782,51.93702092355994,0.002387936199154339,51.31036384244995,-0.004141266565485413,74.24270800932966,0.013358199164869689,87.98357027256081,0.02895256560138937,89.64899446944983,0
2019-02-21,1331.300048828125,1334.9000244140625,1320.9000244140625,1323.5,414.0,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102.0,2.9140000343322754,2.9140000343322754,2.9024999141693115,2.9024999141693115,603.0,149.35232543945312,149.35232543945312,144.56381225585938,146.13084411621094,3995766856.0,2780.239990234375,2781.580078125,2764.550048828125,2774.8798828125,3598260000.0,52.31678771972656,52.31678771972656,50.153804779052734,50.43602752685547,62868852.0,-0.003526436790880272,51.075952740099716,-0.009385717392944137,51.50417594445112,-0.014739855660243828,50.53840535916733,-0.032135880298325925,67.96952869684696,-0.011426110729454764,84.54183976874717,-0.02289129496786768,85.05601943174642,1
2019-02-22,1324.199951171875,1331.300048828125,1321.0,1329.199951171875,718.0,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254.0,2.934999942779541,2.9609999656677246,2.934999942779541,2.9609999656677246,311.0,146.07325744628906,149.26861572265625,145.20654296875,149.0924530029297,3731099284.0,2780.669921875,2794.199951171875,2779.110107421875,2792.669921875,3429350000.0,50.33552169799805,52.7098388671875,50.33552169799805,52.64224624633789,67853125.0,0.006411102394986878,51.318862883895925,0.02015505709847898,53.02022437278047,0.004306725479316098,50.59123292926854,0.043742912113918786,63.00277628897957,0.013001242029855531,78.85591642940777,0.02026682939272928,81.35718816667988,1
2019-02-23,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,148.67662048339844,159.12586975097656,147.3310546875,158.79542541503906,4519468458.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,52.618038177490234,53.81678771972656,51.9234619140625,53.81316375732422,74715381.0,0.2599594016444695,50.0,0.14866720311034598,50.0,0.2315528478452482,50.0,0.02224292454214538,64.49614470838243,0.03420280463327119,82.75177030635545,0.06508023858135004,84.47209201735126,0
2019-02-24,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,10794227451.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,158.90240478515625,165.54962158203125,135.8526611328125,135.8526611328125,5957715043.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,53.68765640258789,56.82745361328125,49.010467529296875,49.010467529296875,63487790.0,0.0,50.0,0.0,50.0,0.0,50.0,-0.08924760955675415,48.113978472282504,-0.08016830712779921,55.82185983656709,-0.14448000767189428,57.39731391349646,1
2019-02-25,1329.199951171875,1331.5999755859375,1325.5999755859375,1325.9000244140625,185.0,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,9318796067.0,2.9605000019073486,2.9605000019073486,2.9489998817443848,2.950000047683716,173.0,135.49972534179688,142.52557373046875,135.4838409423828,139.82286071777344,4914392068.0,2804.35009765625,2813.489990234375,2794.989990234375,2796.110107421875,3860260000.0,48.877296447753906,50.19007110595703,48.70062255859375,50.07845687866211,70386153.0,-0.2053459331601265,51.4179813897936,-0.13265995251176643,53.61820057104755,-0.1900328431720777,50.74035284161425,0.02179104593782588,54.26794294229378,0.018966060635805304,61.017373784135934,0.029224304859803762,62.32901259499103,0
2019-02-26,1323.300048828125,1325.5,1323.300048828125,1325.0999755859375,939.0,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,7931218996.0,2.9539999961853027,2.9539999961853027,2.944000005722046,2.944000005722046,54177.0,139.64608764648438,139.9764404296875,136.57960510253906,138.0896759033203,3791292839.0,2792.360107421875,2803.1201171875,2789.469970703125,2793.89990234375,3676200000.0,50.09551239013672,50.09551239013672,49.049949645996094,49.40534210205078,69794817.0,-0.0007904570968998437,50.8165880441277,-0.0020339124965035316,53.888840071391186,-0.0006034005682129528,50.62352050991979,-0.013441204433320642,50.838473660166805,-0.007298633937987575,59.24283946996741,-0.012395575412746607,60.2648860897153,1
2019-02-27,1327.699951171875,1327.9000244140625,1316.5,1317.699951171875,604.0,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,8301309684.0,2.944000005722046,2.9714999198913574,2.927999973297119,2.9590001106262207,12839.0,138.02957153320312,141.3362274169922,131.60292053222656,136.12596130371094,4469776860.0,2787.5,2795.760009765625,2775.1298828125,2792.3798828125,3771790000.0,49.635040283203125,50.002872467041016,48.72615432739258,49.988094329833984,71709284.0,-0.0005440493877303387,50.654976541016275,0.005095144318960632,54.21640407058063,-0.005584502717080109,50.26935486145897,0.011795328257812265,51.53944869634749,-0.0008589100836423613,60.2492513569049,-0.014220575048522921,58.752990309968816,0
2019-02-28,1321.0999755859375,1323.699951171875,1311.5,1312.800048828125,141.0,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,8399767798.0,2.9679999351501465,2.9679999351501465,2.942500114440918,2.950000047683716,2510.0,136.2830810546875,138.84713745117188,135.6575927734375,136.74624633789062,4535438953.0,2788.110107421875,2793.72998046875,2782.510009765625,2784.489990234375,4445780000.0,49.89556121826172,50.20981216430664,49.04035949707031,49.12126922607422,69184623.0,-0.0028255083152146643,50.645031960862305,-0.0030415892551622914,53.9530822476751,-0.003718526618591955,50.11675695964954,-0.017340631111885108,55.71308756718837,0.0009706546704713048,61.255829437031224,0.004556699017873367,59.97317557383689,1
2019-03-01,1312.199951171875,1312.199951171875,1288.9000244140625,1296.4000244140625,110.0,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,7661247975.0,2.946500062942505,2.9779999256134033,2.92549991607666,2.933500051498413,1431.0,136.83624267578125,138.99526977539062,136.43478393554688,136.44361877441406,3756124824.0,2798.219970703125,2808.02001953125,2787.3798828125,2803.68994140625,3994950000.0,49.12215042114258,50.16024398803711,48.985679626464844,49.562171936035156,67173812.0,0.00689532059343434,50.46912845369452,-0.005593218955456725,52.9897564053488,-0.012492400825778516,49.160751314747365,0.008975800440573778,55.40812855496306,0.0012447748305945971,61.28764051064647,-0.002213059382476845,59.36496999616633,1
2019-03-02,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,136.35008239746094,137.18479919433594,132.43638610839844,134.2069549560547,3747176425.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,49.600914001464844,50.05693054199219,49.12397003173828,49.98366928100586,63274675.0,0.25500707898936903,50.0,0.15943531251552634,50.0,0.262712090707772,50.0,0.008504416342259624,57.85152176048268,0.0012517668104363722,61.13531208128188,-0.016392586465016845,57.04822515084943,1
2019-03-03,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,134.78611755371094,135.8492889404297,131.328857421875,132.24942016601562,3454374053.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,49.94568634033203,50.272159576416016,49.46358871459961,50.10773849487305,67035491.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0024821949979236813,55.50871755676728,-0.0044610264783262465,58.44142935714502,-0.014585941471364494,49.02601278678977,0
2019-03-04,1285.5,1287.0,1281.9000244140625,1284.800048828125,28.0,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788.0,2.933500051498413,2.947000026702881,2.9000000953674316,2.9110000133514404,832.0,132.1578826904297,132.72914123535156,125.40270233154297,127.77412414550781,4008171341.0,2814.3701171875,2816.8798828125,2767.659912109375,2792.81005859375,3949730000.0,50.11978530883789,50.464237213134766,47.17427444458008,48.4932861328125,68874657.0,-0.20628380653466893,40.16897997232472,-0.1441264918619466,40.38823431372643,-0.2151400381023667,39.43481305305178,-0.03221962137097323,40.301353410303065,-0.022254936403225956,41.145070797026094,-0.033839815818397345,35.04159313464158,1
2019-03-05,1287.0,1287.0,1282.0,1282.0,114.0,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415.0,2.9195001125335693,2.950500011444092,2.9195001125335693,2.936000108718872,970.0,127.79295349121094,138.22998046875,126.73529815673828,137.8223876953125,4764849990.0,2794.409912109375,2796.43994140625,2782.969970703125,2789.64990234375,3631380000.0,48.499942779541016,50.615325927734375,47.93508529663086,50.54852294921875,72757860.0,-0.001131532823106185,50.167293368656985,0.008588146771819849,51.32583354306907,-0.0021793654434236753,47.88361035873277,0.04238188376793861,45.036197905301044,0.035840973956695166,47.39605699051286,0.07864083293078838,44.66750530783726,1
2019-03-06,1287.0999755859375,1287.0999755859375,1282.5999755859375,1284.9000244140625,14.0,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529.0,2.937999963760376,2.94350004196167,2.9179999828338623,2.9184999465942383,990.0,137.958740234375,139.9688262939453,136.1459197998047,138.7893524169922,4589054219.0,2790.27001953125,2790.27001953125,2768.68994140625,2771.449951171875,3800180000.0,50.59394454956055,50.90369415283203,49.58349609375,50.848655700683594,72310829.0,-0.006524098653592381,49.776869399457354,-0.005960545462060596,49.71595029965997,0.0022621095273498426,47.87221544935787,0.005937517734521336,46.4947405851197,0.0019422224383240927,44.838275173522575,0.007016020675954193,42.00290278394301,1
2019-03-07,1281.0,1284.5999755859375,1281.0,1283.800048828125,11.0,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519.0,2.924999952316284,2.924999952316284,2.8965001106262207,2.9114999771118164,692.0,138.9423828125,140.85787963867188,137.27313232421875,138.0345001220703,4339206292.0,2766.530029296875,2767.25,2739.090087890625,2748.929931640625,3932150000.0,50.92738723754883,52.098602294921875,50.92738723754883,51.028377532958984,74428190.0,-0.00812571755868352,49.564862882066926,-0.0023984819635136656,50.224573244770475,-0.0008560787337824616,48.533563543029736,0.003534446089062948,51.79429024653306,0.0019318286070102442,47.60639945611202,-0.005438834332578524,43.73706045685056,0
2019-03-08,1292.0999755859375,1297.4000244140625,1291.5999755859375,1297.0,10.0,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944.0,2.8959999084472656,2.9024999141693115,2.877000093460083,2.8940000534057617,875.0,138.3113555908203,139.4990997314453,133.5576934814453,135.1270751953125,4678816794.0,2730.7900390625,2744.1298828125,2722.27001953125,2743.070068359375,3424300000.0,51.235172271728516,51.384708404541016,49.59807586669922,50.01823043823242,74197398.0,-0.0021316888487414865,49.16495271397006,-0.006010621275503003,48.2932693553834,0.01028193696045121,48.81715228174378,-0.01979579096110029,41.43064085008162,-0.0026467658337827604,43.85566807658021,-0.021063030794378546,39.187996678082314,1
2019-03-09,1636.8887983645247,1644.485998768624,1629.3999320275145,1636.9799852214876,5438.75,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518.0,3.400142423767861,3.4230881123269192,3.3761403695807433,3.4012035489733754,1747.7581967213114,134.88755798339844,139.11941528320312,134.6771240234375,137.96533203125,5011918715.0,3518.221772177634,3539.3543480362096,3495.511944725896,3518.6507237561327,4191630600.682594,49.98160171508789,51.39677429199219,49.82181167602539,50.787418365478516,65485381.0,0.28274183162248967,50.0,0.17526036150922608,50.0,0.2621279762694584,50.0,0.015378151536087792,39.852434591284606,0.01593951074016675,38.43345704686544,0.02100435336023576,31.955298578309307,1
