Date,HG=F Open,HG=F High,HG=F Low,HG=F Close,HG=F Volume,GC=F Open,GC=F High,GC=F Low,GC=F Close,GC=F Volume,^GSPC Open,^GSPC High,^GSPC Low,^GSPC Close,^GSPC Volume,XMR-USD Open,XMR-USD High,XMR-USD Low,XMR-USD Close,XMR-USD Volume,ETH-USD Open,ETH-USD High,ETH-USD Low,ETH-USD Close,ETH-USD Volume,BTC-USD Open,BTC-USD High,BTC-USD Low,BTC-USD Close,BTC-USD Volume
2018-07-27,2.7874999046325684,2.7874999046325684,2.7874999046325684,2.7874999046325684,2207.0,1222.5999755859375,1222.5999755859375,1222.5999755859375,1222.5999755859375,254428.0,2842.35009765625,2843.169921875,2808.340087890625,2818.820068359375,3434370000.0,136.8159942626953,142.07400512695312,135.0570068359375,140.06399536132812,27555400,464.0090026855469,473.22198486328125,458.2909851074219,469.6659851074219,1734259968,7950.39990234375,8262.66015625,7839.759765625,8165.009765625,5195879936
2018-07-28,,,,,,,,,,,,,,,,140.11199951171875,141.27000427246094,138.46200561523438,139.3979949951172,23366000,469.6780090332031,471.593994140625,462.989013671875,466.89801025390625,1531890048,8169.06005859375,8222.849609375,8110.77001953125,8192.150390625,3988750080
2018-07-29,,,,,,,,,,,,,,,,139.70399475097656,141.35000610351562,134.63099670410156,135.35899353027344,29691600,466.9150085449219,470.3559875488281,462.7120056152344,466.6650085449219,1631910016,8205.8203125,8272.259765625,8141.18017578125,8218.4599609375,4107190016
2018-07-30,2.7929999828338623,2.7955000400543213,2.75,2.7790000438690186,1098.0,1222.5,1223.9000244140625,1218.0999755859375,1221.300048828125,62239.0,2819.0,2821.739990234375,2798.110107421875,2802.60009765625,3261190000.0,135.5679931640625,135.7010040283203,128.9459991455078,131.802001953125,28947100,466.8269958496094,467.9519958496094,448.6409912109375,457.08099365234375,2141590000,8221.580078125,8235.5,7917.5,8180.47998046875,5551400000
2018-07-31,2.7820000648498535,2.822499990463257,2.7690000534057617,2.819000005722046,762.0,1220.4000244140625,1228.0999755859375,1213.0,1223.699951171875,2722.0,2809.72998046875,2824.4599609375,2808.06005859375,2816.2900390625,3906890000.0,131.55499267578125,134.1540069580078,121.39900207519531,122.31800079345703,31704100,457.2449951171875,457.2449951171875,430.4440002441406,433.86700439453125,1820680000,8181.2001953125,8181.52978515625,7696.93017578125,7780.43994140625,5287530000
2018-08-01,2.815000057220459,2.815000057220459,2.7200000286102295,2.734999895095825,801.0,1222.9000244140625,1223.699951171875,1214.4000244140625,1217.9000244140625,1026.0,2821.169921875,2825.830078125,2805.85009765625,2813.360107421875,3501350000.0,122.26899719238281,129.3990020751953,119.94400024414062,128.1540069580078,31815200,433.8689880371094,435.4570007324219,410.4639892578125,420.74700927734375,1888060000,7769.0400390625,7769.0400390625,7504.9501953125,7624.91015625,4797620000
2018-08-02,2.7300000190734863,2.734999895095825,2.7079999446868896,2.7269999980926514,616.0,1214.699951171875,1219.300048828125,1205.800048828125,1210.5999755859375,411.0,2800.47998046875,2829.909912109375,2796.340087890625,2827.219970703125,3501380000.0,128.0399932861328,130.50100708007812,121.08499908447266,122.79299926757812,24394700,420.8059997558594,425.03399658203125,410.3089904785156,412.6210021972656,1569300000,7634.18994140625,7712.77001953125,7523.43994140625,7567.14990234375,4214110000
2018-08-03,2.700000047683716,2.753499984741211,2.700000047683716,2.753499984741211,386.0,1206.5,1218.5999755859375,1205.0999755859375,1214.199951171875,784.0,2829.6201171875,2840.3798828125,2827.3701171875,2840.35009765625,3043690000.0,122.55000305175781,122.55000305175781,115.447998046875,120.01899719238281,22482600,412.5669860839844,420.54901123046875,399.9100036621094,418.2619934082031,1722340000,7562.14013671875,7562.14013671875,7328.64990234375,7434.39013671875,4627150000
2018-08-04,,,,,,,,,,,,,,,,120.16000366210938,121.0270004272461,113.45899963378906,113.99299621582031,19018600,418.23699951171875,420.1860046386719,403.7760009765625,407.25201416015625,1466540000,7438.669921875,7497.490234375,6984.06982421875,7032.85009765625,4268390000
2018-08-05,,,,,,,,,,,,,,,,114.05799865722656,117.6760025024414,111.98799896240234,117.27400207519531,20136800,407.34600830078125,413.71600341796875,402.4320068359375,410.5159912109375,1396820000,7031.080078125,7102.77001953125,6940.7001953125,7068.47998046875,3679110000
2018-08-06,2.740000009536743,2.740000009536743,2.700500011444092,2.7209999561309814,618.0,1214.4000244140625,1214.4000244140625,1206.5999755859375,1208.5999755859375,297.0,2840.2900390625,2853.2900390625,2835.97998046875,2850.39990234375,2879020000.0,117.47799682617188,119.88200378417969,112.68399810791016,113.54499816894531,21437100,410.5669860839844,414.5400085449219,403.31500244140625,406.6579895019531,1384880000,7062.93994140625,7166.5498046875,6890.5400390625,6951.7998046875,3925900000
2018-08-07,2.740999937057495,2.740999937057495,2.740999937057495,2.740999937057495,526.0,1207.800048828125,1214.800048828125,1207.800048828125,1209.5999755859375,715.0,2855.919921875,2863.429931640625,2855.919921875,2858.449951171875,3185440000.0,114.09300231933594,117.8030014038086,108.03900146484375,108.03900146484375,24304400,406.8009948730469,411.4049987792969,376.0769958496094,380.2149963378906,1828350000,6958.31982421875,7146.56005859375,6748.240234375,6753.1201171875,4682800000
2018-08-08,2.740000009536743,2.742000102996826,2.739000082015991,2.740499973297119,437.0,1212.0,1215.199951171875,1205.9000244140625,1212.5999755859375,209.0,2856.7900390625,2862.43994140625,2853.090087890625,2857.699951171875,2978070000.0,108.03800201416016,108.03800201416016,93.40160369873047,94.53410339355469,31289400,379.8919982910156,380.6709899902344,353.7340087890625,356.6130065917969,2016080000,6746.85009765625,6746.85009765625,6226.22021484375,6305.7998046875,5064430000
2018-08-09,2.7980000972747803,2.7980000972747803,2.753999948501587,2.755500078201294,445.0,1214.5,1215.300048828125,1211.5999755859375,1211.9000244140625,44.0,2857.18994140625,2862.47998046875,2851.97998046875,2853.580078125,3066180000.0,94.72149658203125,101.94499969482422,94.72149658203125,100.53299713134766,24062700,356.97100830078125,370.9460144042969,353.614013671875,365.5880126953125,1616610000,6305.56005859375,6625.72998046875,6249.06982421875,6568.22998046875,4267040000
2018-08-10,2.746500015258789,2.752500057220459,2.7314999103546143,2.7325000762939453,263.0,1212.5,1216.4000244140625,1205.5999755859375,1211.0999755859375,75.0,2838.89990234375,2842.199951171875,2825.81005859375,2833.280029296875,3265590000.0,100.4729995727539,101.16400146484375,90.82039642333984,91.72149658203125,23751500,365.7760009765625,367.0450134277344,329.58599853515625,334.1759948730469,1699400000,6571.419921875,6591.259765625,6124.52001953125,6184.7099609375,4528680000
2018-08-11,,,,,,,,,,,,,,,,92.17539978027344,96.99320220947266,88.09020233154297,93.6187973022461,30488100,334.2640075683594,334.2640075683594,308.4880065917969,322.11199951171875,1790370000,6185.7900390625,6455.740234375,6109.02978515625,6295.72998046875,4047850000
2018-08-12,,,,,,,,,,,,,,,,93.48880004882812,95.61720275878906,92.15450286865234,93.20559692382812,18323700,320.822998046875,328.5899963378906,318.60198974609375,319.57000732421875,1625420000,6283.64990234375,6409.85009765625,6237.5,6322.68994140625,5665250000
2018-08-13,2.7130000591278076,2.7335000038146973,2.7130000591278076,2.7219998836517334,337.0,1207.0,1207.4000244140625,1191.300048828125,1191.300048828125,78.0,2835.4599609375,2843.39990234375,2819.8798828125,2821.929931640625,3173630000.0,93.1759033203125,97.4000015258789,88.13150024414062,88.23719787597656,25503900,320.2099914550781,323.5509948730469,284.9339904785156,286.4949951171875,1751190000,6341.35986328125,6537.0498046875,6225.72021484375,6297.56982421875,4083980000
2018-08-14,2.680999994277954,2.680999994277954,2.674499988555908,2.67549991607666,827.0,1193.0999755859375,1197.5,1192.800048828125,1193.0,92.0,2827.8798828125,2843.110107421875,2826.580078125,2839.9599609375,2986500000.0,88.02549743652344,88.02549743652344,79.23809814453125,84.17870330810547,31742700,286.364990234375,286.364990234375,254.64999389648438,278.9320068359375,2137850000,6287.66015625,6287.93994140625,5971.0498046875,6199.7099609375,5301700000
2018-08-15,2.6700000762939453,2.6700000762939453,2.556999921798706,2.556999921798706,936.0,1187.800048828125,1188.0999755859375,1174.5999755859375,1177.5,71.0,2827.949951171875,2827.949951171875,2802.489990234375,2818.3701171875,3656680000.0,84.58709716796875,94.02330017089844,84.58709716796875,89.54850006103516,23635100,280.3869934082031,303.5899963378906,280.1189880371094,282.364013671875,1878150000,6221.419921875,6588.490234375,6221.419921875,6308.52001953125,4895450000
2018-08-16,2.5815000534057617,2.624000072479248,2.5815000534057617,2.6135001182556152,290.0,1173.199951171875,1180.199951171875,1161.4000244140625,1176.199951171875,123.0,2831.43994140625,2850.489990234375,2831.43994140625,2840.68994140625,3232000000.0,89.35079956054688,92.64710235595703,88.9520034790039,91.07849884033203,20515800,282.7409973144531,298.47601318359375,280.9280090332031,288.0459899902344,1552970000,6294.22998046875,6473.5,6276.41015625,6334.72998046875,4328420000
2018-08-17,2.624500036239624,2.631500005722046,2.622999906539917,2.624500036239624,423.0,1174.699951171875,1181.199951171875,1174.699951171875,1176.5,66.0,2838.320068359375,2855.6298828125,2833.72998046875,2850.1298828125,3037640000.0,91.00599670410156,101.16300201416016,90.8290023803711,99.20220184326172,25798500,287.6830139160156,316.1700134277344,287.34600830078125,315.72900390625,1995460000,6340.91015625,6582.5,6324.97021484375,6580.6298828125,4992990000
2018-08-18,,,,,,,,,,,,,,,,99.41280364990234,104.9020004272461,95.10469818115234,98.16539764404297,29601700,316.7909851074219,320.4460144042969,286.5509948730469,295.81201171875,1764020000,6583.43017578125,6617.35009765625,6353.72998046875,6423.759765625,3984520000
2018-08-19,,,,,,,,,,,,,,,,98.21420288085938,98.8563003540039,94.99649810791016,98.42410278320312,17273400,295.6700134277344,307.0979919433594,291.3320007324219,300.8340148925781,1447910000,6422.56982421875,6537.97998046875,6361.5498046875,6506.06982421875,3311170000
2018-08-20,2.6579999923706055,2.6635000705718994,2.6519999504089355,2.6635000705718994,688.0,1184.800048828125,1190.0,1184.4000244140625,1186.800048828125,68.0,2853.929931640625,2859.760009765625,2850.6201171875,2857.050048828125,2757150000.0,98.39550018310547,102.0530014038086,93.37480163574219,93.37480163574219,22207700,301.3810119628906,304.37200927734375,273.510986328125,274.31500244140625,1413790000,6500.509765625,6536.919921875,6297.93017578125,6308.52978515625,3665100000
2018-08-21,2.672499895095825,2.690999984741211,2.672499895095825,2.689500093460083,649.0,1189.800048828125,1192.5999755859375,1189.800048828125,1192.5999755859375,22.0,2861.510009765625,2873.22998046875,2861.320068359375,2862.9599609375,3174010000.0,93.20369720458984,96.51190185546875,92.25029754638672,94.91580200195312,21602300,273.33099365234375,285.9700012207031,273.33099365234375,281.9440002441406,1164120000,6301.06982421875,6500.8701171875,6298.240234375,6488.759765625,3377180000
2018-08-22,2.67549991607666,2.677000045776367,2.6644999980926514,2.6684999465942383,572.0,1194.699951171875,1196.300048828125,1194.699951171875,1196.300048828125,17.0,2860.989990234375,2867.5400390625,2856.050048828125,2861.820068359375,2701250000.0,94.95069885253906,98.56230163574219,88.3313980102539,90.08059692382812,21752000,281.9679870605469,297.4859924316406,264.99798583984375,271.34100341796875,1507660000,6486.25,6816.7900390625,6310.10986328125,6376.7099609375,4668110000
2018-08-23,2.6414999961853027,2.6554999351501465,2.6410000324249268,2.6524999141693115,797.0,1189.300048828125,1190.300048828125,1184.9000244140625,1187.0,95.0,2860.2900390625,2868.780029296875,2854.030029296875,2856.97998046875,2724450000.0,89.87059783935547,91.37999725341797,88.89969635009766,90.06289672851562,19364700,271.74798583984375,279.5459899902344,271.0899963378906,277.10400390625,1271160000,6371.33984375,6546.5400390625,6371.33984375,6534.8798828125,3426180000
2018-08-24,2.6484999656677246,2.7084999084472656,2.6484999656677246,2.6989998817443848,260.0,1185.300048828125,1208.0,1185.300048828125,1206.300048828125,12.0,2862.35009765625,2876.159912109375,2862.35009765625,2874.68994140625,2603010000.0,90.20220184326172,94.2666015625,88.62920379638672,93.76110076904297,29263100,278.1109924316406,283.302001953125,273.8599853515625,282.9670104980469,1450170000,6551.52001953125,6719.9599609375,6498.64013671875,6719.9599609375,4097820000
2018-08-25,,,,,,,,,,,,,,,,93.6626968383789,96.33180236816406,92.0989990234375,92.54229736328125,17631600,283.281005859375,283.5150146484375,278.47100830078125,279.64599609375,1208360000,6719.9501953125,6789.6298828125,6700.9599609375,6763.18994140625,3312600000
2018-08-26,,,,,,,,,,,,,,,,92.80139923095703,95.3021011352539,91.30000305175781,95.3021011352539,46481300,279.5249938964844,279.5249938964844,272.4440002441406,275.1969909667969,1206650000,6754.64013671875,6774.75,6620.75,6707.259765625,3295500000
2018-08-27,2.7049999237060547,2.7049999237060547,2.7049999237060547,2.7049999237060547,596.0,1210.300048828125,1211.4000244140625,1205.199951171875,1209.0,154.0,2884.68994140625,2898.25,2884.68994140625,2896.739990234375,2865070000.0,95.2738037109375,104.63400268554688,93.54779815673828,104.52899932861328,28849600,275.3500061035156,285.6029968261719,273.6499938964844,285.6029968261719,1406790000,6710.7998046875,6884.64013671875,6689.7099609375,6884.64013671875,4019000000
2018-08-28,2.740000009536743,2.742500066757202,2.7214999198913574,2.7339999675750732,420.0,1209.699951171875,1217.0,1202.300048828125,1207.4000244140625,136.0,2901.449951171875,2903.77001953125,2893.5,2897.52001953125,2687770000.0,104.54299926757812,107.74800109863281,102.59300231933594,107.52300262451172,22513800,286.64898681640625,297.3999938964844,283.5719909667969,296.4989929199219,1513350000,6891.080078125,7109.56005859375,6882.33984375,7096.27978515625,4659940000
2018-08-29,2.7119998931884766,2.7130000591278076,2.7035000324249268,2.7090001106262207,49669.0,1205.199951171875,1205.199951171875,1202.4000244140625,1204.5,817.0,2900.6201171875,2916.5,2898.39990234375,2914.0400390625,2805520000.0,107.62999725341797,108.12999725341797,101.34400177001953,103.55400085449219,19745900,296.1629943847656,297.0710144042969,287.2869873046875,289.31201171875,1474460000,7091.7099609375,7113.2998046875,6970.81982421875,7047.16015625,4145880000
2018-08-30,2.7079999446868896,2.7125000953674316,2.6549999713897705,2.690500020980835,20088.0,1205.4000244140625,1205.5999755859375,1196.0,1197.699951171875,493.0,2908.93994140625,2912.4599609375,2895.219970703125,2901.1298828125,2810450000.0,103.6989974975586,105.99400329589844,97.16709899902344,102.81400299072266,35257200,289.75299072265625,291.2430114746094,275.21099853515625,284.1050109863281,1513100000,7043.759765625,7072.68994140625,6834.68994140625,6978.22998046875,4463250000
2018-08-31,2.67549991607666,2.687000036239624,2.6419999599456787,2.6489999294281006,3247.0,1207.0999755859375,1208.199951171875,1199.0999755859375,1200.300048828125,191.0,2898.3701171875,2906.320068359375,2891.72998046875,2901.52001953125,2887220000.0,103.2040023803711,117.48899841308594,102.98200225830078,116.65799713134766,57364500,284.1199951171875,284.5509948730469,278.51300048828125,283.0039978027344,1411910000,6973.97021484375,7057.169921875,6920.16015625,7037.580078125,4495650000
2018-09-01,,,,,,,,,,,,,,,,116.2760009765625,124.19000244140625,115.58399963378906,120.9729995727539,52810000,283.4960021972656,301.1440124511719,283.4960021972656,295.34100341796875,1546630000,7044.81005859375,7242.2900390625,7038.0498046875,7193.25,4116050000
2018-09-02,,,,,,,,,,,,,,,,120.99299621582031,124.9229965209961,116.66899871826172,120.49600219726562,35711900,295.4530029296875,298.6860046386719,290.9259948730469,294.3710021972656,1321050000,7189.580078125,7306.31005859375,7132.16015625,7272.72021484375,4329540000
2018-09-03,,,,,,,,,,,,,,,,120.10800170898438,135.5800018310547,119.26499938964844,135.55499267578125,53805800,295.1809997558594,295.59100341796875,287.4320068359375,289.2590026855469,1394490000,7279.02978515625,7317.93994140625,7208.14990234375,7260.06005859375,4087760000
2018-09-04,2.635499954223633,2.6424999237060547,2.564500093460083,2.5834999084472656,1369.0,1193.800048828125,1193.800048828125,1189.9000244140625,1192.699951171875,26.0,2896.9599609375,2900.179931640625,2885.1298828125,2896.719970703125,3087420000.0,135.14300537109375,139.78599548339844,134.85899353027344,137.9510040283203,52929600,289.2969970703125,291.5799865722656,284.2550048828125,285.7229919433594,1554870000,7263.0,7388.259765625,7255.43994140625,7361.66015625,4273640000
2018-09-05,2.5845000743865967,2.6019999980926514,2.5815000534057617,2.5924999713897705,789.0,1192.5,1196.0,1192.5,1194.9000244140625,21.0,2891.590087890625,2894.2099609375,2876.919921875,2888.60009765625,3248780000.0,137.88499450683594,140.0989990234375,115.06400299072266,115.06400299072266,54877800,286.0450134277344,288.1629943847656,232.33099365234375,232.33099365234375,2390390000,7361.4599609375,7388.43017578125,6792.830078125,6792.830078125,5800460000
2018-09-06,2.6080000400543213,2.6470000743865967,2.6080000400543213,2.618499994277954,840.0,1202.0,1202.0,1197.9000244140625,1197.9000244140625,7.0,2888.639892578125,2892.050048828125,2867.2900390625,2878.050048828125,3144240000.0,115.54900360107422,117.9729995727539,108.8219985961914,117.48999786376953,47806200,231.6479949951172,231.7550048828125,218.1230010986328,230.21499633789062,2097310000,6755.14013671875,6755.14013671875,6404.72021484375,6529.169921875,5523470000
2018-09-07,2.6019999980926514,2.63100004196167,2.5810000896453857,2.6034998893737793,910.0,1198.300048828125,1198.300048828125,1193.0999755859375,1193.5999755859375,29.0,2868.260009765625,2883.81005859375,2864.1201171875,2871.679931640625,2976580000.0,117.19999694824219,119.75199890136719,110.96499633789062,111.87999725341797,34706300,229.53500366210938,233.89599609375,217.0749969482422,217.2030029296875,1678260000,6528.919921875,6555.2900390625,6396.8701171875,6467.06982421875,4264680000
2018-09-08,,,,,,,,,,,,,,,,111.89099884033203,114.93800354003906,102.16799926757812,104.33000183105469,29966300,217.91200256347656,220.36700439453125,193.25900268554688,197.9510040283203,1517200000,6460.169921875,6534.25,6197.52001953125,6225.97998046875,3835060000
2018-09-09,,,,,,,,,,,,,,,,104.29000091552734,110.72899627685547,101.45700073242188,106.21600341796875,38884300,198.38499450683594,207.66600036621094,188.30599975585938,196.9239959716797,1585980000,6223.3798828125,6446.259765625,6201.22021484375,6300.85986328125,3671890000
2018-09-10,2.5980000495910645,2.615499973297119,2.5859999656677246,2.6105000972747803,943.0,1193.0,1193.0,1193.0,1193.0,11.0,2881.389892578125,2886.929931640625,2875.93994140625,2877.1298828125,2751100000.0,105.97000122070312,109.14700317382812,104.46299743652344,105.64399719238281,33801900,197.8509979248047,201.88299560546875,189.58399963378906,197.07899475097656,1502960000,6301.56982421875,6374.97998046875,6292.759765625,6329.7001953125,3714100000
2018-09-11,2.6075000762939453,2.634999990463257,2.565999984741211,2.6040000915527344,942.0,1190.4000244140625,1196.300048828125,1190.4000244140625,1195.4000244140625,21.0,2871.570068359375,2892.52001953125,2866.780029296875,2887.889892578125,2904500000.0,105.99700164794922,109.2020034790039,102.17500305175781,105.6449966430664,32241000,198.177001953125,198.50599670410156,180.5959930419922,185.0659942626953,1568900000,6331.8798828125,6398.919921875,6260.2099609375,6321.2001953125,3849910000
2018-09-12,2.5994999408721924,2.6670000553131104,2.5994999408721924,2.6584999561309814,614.0,1205.0,1205.0,1204.699951171875,1204.699951171875,37.0,2888.2900390625,2894.64990234375,2879.199951171875,2888.919921875,3341280000.0,105.84700012207031,106.00700378417969,97.57579803466797,104.322998046875,37938300,185.42300415039062,185.58700561523438,170.2570037841797,183.33099365234375,1874850000,6317.009765625,6363.8701171875,6265.08984375,6351.7998046875,4064230000
2018-09-13,2.6624999046325684,2.696000099182129,2.6554999351501465,2.6644999980926514,848.0,1203.4000244140625,1203.4000244140625,1200.0,1202.0,22.0,2896.85009765625,2906.760009765625,2896.389892578125,2904.179931640625,3274090000.0,104.5979995727539,116.12699890136719,104.5979995727539,112.03500366210938,42702500,183.6790008544922,214.0019989013672,183.6790008544922,211.35400390625,2330720000,6354.240234375,6535.41015625,6354.240234375,6517.31005859375,4210910000
2018-09-14,2.6659998893737793,2.6659998893737793,2.5950000286102295,2.627500057220459,793.0,1195.0,1195.0,1195.0,1195.0,1.0,2906.3798828125,2908.300048828125,2895.77001953125,2904.97998046875,3179410000.0,112.13099670410156,117.37100219726562,109.85199737548828,116.96700286865234,43837300,212.66900634765625,222.79400634765625,204.87100219726562,211.74899291992188,2232190000,6515.41015625,6596.10009765625,6456.169921875,6512.7099609375,4076220000
2018-09-15,,,,,,,,,,,,,,,,116.71700286865234,122.22200012207031,116.375,119.39600372314453,38659300,209.81399536132812,226.60400390625,209.6060028076172,223.07400512695312,1670490000,6509.39990234375,6561.72021484375,6493.5498046875,6543.2001953125,3216300000
2018-09-16,,,,,,,,,,,,,,,,118.77200317382812,118.77200317382812,113.78299713134766,117.03800201416016,34245700,222.80299377441406,222.80299377441406,211.1179962158203,220.58900451660156,1502260000,6536.68017578125,6544.330078125,6460.10009765625,6517.18017578125,3273730000
2018-09-17,2.5980000495910645,2.635999917984009,2.5980000495910645,2.633500099182129,607.0,1199.699951171875,1199.699951171875,1199.699951171875,1199.699951171875,0.0,2903.830078125,2904.64990234375,2886.159912109375,2888.800048828125,2967980000.0,117.50399780273438,120.21399688720703,107.19300079345703,107.19300079345703,40377800,221.58200073242188,224.26100158691406,195.30799865722656,197.875,2019910000,6514.06005859375,6540.2099609375,6257.52001953125,6281.2001953125,3910780000
2018-09-18,2.63100004196167,2.7200000286102295,2.5950000286102295,2.7119998931884766,765.0,1198.699951171875,1198.699951171875,1196.800048828125,1196.800048828125,2.0,2890.739990234375,2911.169921875,2890.429931640625,2904.31005859375,3091190000.0,106.61100006103516,113.00499725341797,104.58200073242188,112.447998046875,35111400,197.09500122070312,213.35699462890625,195.9340057373047,209.97500610351562,1800640000,6280.91015625,6384.18017578125,6265.7099609375,6371.2998046875,4180090000
2018-09-19,2.7225000858306885,2.7230000495910645,2.7065000534057617,2.7100000381469727,420.0,1202.199951171875,1202.199951171875,1202.199951171875,1202.199951171875,0.0,2906.60009765625,2912.360107421875,2903.820068359375,2907.949951171875,3302460000.0,112.49199676513672,112.93099975585938,106.06300354003906,109.51399993896484,35204700,209.4720001220703,213.87100219726562,201.656005859375,209.968994140625,1733330000,6371.85009765625,6448.4599609375,6208.33984375,6398.5400390625,4431340000
2018-09-20,2.7084999084472656,2.75,2.7014999389648438,2.7209999561309814,545.0,1206.199951171875,1206.199951171875,1206.199951171875,1206.199951171875,0.0,2919.72998046875,2934.800048828125,2919.72998046875,2930.75,3406520000.0,109.53099822998047,116.3030014038086,109.53099822998047,116.27799987792969,37921600,210.28799438476562,224.8179931640625,207.78900146484375,224.59100341796875,1782070000,6398.85009765625,6529.259765625,6395.9501953125,6519.669921875,4348110000
2018-09-21,2.759999990463257,2.8380000591278076,2.75,2.8364999294281006,659.0,1196.199951171875,1196.199951171875,1196.199951171875,1196.199951171875,0.0,2936.760009765625,2940.909912109375,2927.110107421875,2929.669921875,5652470000.0,116.13200378417969,124.24299621582031,115.76899719238281,123.73799896240234,46774300,225.25100708007812,248.38800048828125,221.56700134277344,246.58399963378906,2836200000,6513.8701171875,6794.330078125,6496.35986328125,6734.9501953125,6531940000
2018-09-22,,,,,,,,,,,,,,,,123.54299926757812,125.20700073242188,118.00299835205078,122.21499633789062,29282500,247.33700561523438,251.1959991455078,233.80999755859375,240.47999572753906,1921820000,6735.0498046875,6814.56005859375,6616.7998046875,6721.97998046875,4509660000
2018-09-23,,,,,,,,,,,,,,,,122.27400207519531,127.70800018310547,120.8219985961914,122.49600219726562,53467200,240.99200439453125,247.46400451660156,237.85699462890625,244.3300018310547,1693470000,6715.31982421875,6766.14990234375,6679.419921875,6710.6298828125,4197500000
2018-09-24,2.8350000381469727,2.8459999561309814,2.806999921798706,2.815999984741211,526.0,1199.300048828125,1199.300048828125,1199.300048828125,1199.300048828125,0.0,2921.830078125,2923.7900390625,2912.6298828125,2919.3701171875,3392030000.0,122.34200286865234,123.22599792480469,115.13099670410156,115.4800033569336,32909400,244.843994140625,245.10800170898438,227.49000549316406,228.72999572753906,1748740000,6704.77001953125,6713.56005859375,6580.89990234375,6595.41015625,4177310000
2018-09-25,2.7720000743865967,2.823499917984009,2.7720000743865967,2.803499937057495,1014.0,1202.0999755859375,1202.800048828125,1200.0,1200.0,21.0,2921.75,2923.949951171875,2913.699951171875,2915.56005859375,3330880000.0,115.40399932861328,116.4020004272461,111.9280014038086,116.4020004272461,30107600,228.32699584960938,228.32699584960938,206.49000549316406,218.5050048828125,2120360000,6603.64013671875,6603.64013671875,6381.85986328125,6446.47021484375,4726180000
2018-09-26,2.804500102996826,2.806999921798706,2.802500009536743,2.806999921798706,2012.0,1194.0,1194.0,1194.0,1194.0,17857.0,2916.97998046875,2931.14990234375,2903.280029296875,2905.969970703125,3417540000.0,116.4540023803711,117.58399963378906,113.2030029296875,115.59300231933594,29067600,218.64700317382812,221.43699645996094,209.11300659179688,215.8470001220703,1756100000,6452.7900390625,6585.91015625,6397.89013671875,6495.0,4437300000
2018-09-27,2.7985000610351562,2.80049991607666,2.751499891281128,2.7644999027252197,1923.0,1194.5999755859375,1197.300048828125,1180.5,1182.300048828125,4947.0,2911.64990234375,2927.219970703125,2909.27001953125,2914.0,3101360000.0,115.12300109863281,121.0790023803711,113.8759994506836,119.25499725341797,38769800,215.44000244140625,230.60699462890625,212.6540069580078,228.49400329589844,2030320000,6495.2900390625,6712.10009765625,6464.9501953125,6676.75,4606810000
2018-09-28,2.7695000171661377,2.7904999256134033,2.753000020980835,2.7869999408721924,668.0,1181.699951171875,1191.9000244140625,1180.0,1191.5,404.0,2910.030029296875,2920.530029296875,2907.5,2913.97998046875,3461680000.0,119.3479995727539,121.5510025024414,115.89800262451172,117.05500030517578,35421800,229.04100036621094,231.7480010986328,218.66900634765625,222.40199279785156,2018120000,6678.75,6785.02978515625,6598.31982421875,6644.1298828125,5014430000
2018-09-29,,,,,,,,,,,,,,,,117.00399780273438,117.03700256347656,112.45999908447266,114.86499786376953,34176800,221.7050018310547,234.01400756835938,216.0780029296875,231.63499450683594,2208720000,6643.10009765625,6643.10009765625,6511.64990234375,6601.9599609375,4363690000
2018-09-30,,,,,,,,,,,,,,,,114.89399719238281,116.72100067138672,114.0790023803711,116.25599670410156,26235500,231.32899475097656,236.98599243164062,228.44500732421875,232.84800720214844,1765560000,6604.7099609375,6643.77978515625,6566.5400390625,6625.56005859375,4002280000
2018-10-01,2.7829999923706055,2.7855000495910645,2.746000051498413,2.7739999294281006,904.0,1191.5999755859375,1191.5999755859375,1185.800048828125,1187.0999755859375,180.0,2926.2900390625,2937.06005859375,2917.909912109375,2924.590087890625,3375890000.0,115.6729965209961,117.00599670410156,113.11100006103516,114.52100372314453,20659400,233.22000122070312,234.14500427246094,226.94500732421875,230.76800537109375,1597500000,6619.85009765625,6653.2998046875,6549.080078125,6589.6201171875,4000970000
2018-10-02,2.7725000381469727,2.8399999141693115,2.752500057220459,2.7950000762939453,627.0,1193.0,1206.0,1190.300048828125,1202.4000244140625,451.0,2923.800048828125,2931.419921875,2919.3701171875,2923.429931640625,3432620000.0,114.39700317382812,119.82099914550781,112.80999755859375,116.8280029296875,31906300,231.10000610351562,231.16700744628906,225.83799743652344,227.18099975585938,1542080000,6593.240234375,6611.83984375,6537.89990234375,6556.10009765625,3979260000
2018-10-03,2.7964999675750732,2.822499990463257,2.7880001068115234,2.822499990463257,291.0,1202.5999755859375,1202.5999755859375,1196.5999755859375,1198.300048828125,76.0,2931.68994140625,2939.860107421875,2921.360107421875,2925.510009765625,3625510000.0,116.78900146484375,117.59600067138672,112.11199951171875,114.68499755859375,24600100,226.40699768066406,226.45799255371094,213.9709930419922,220.48899841308594,1683930000,6553.85986328125,6571.4599609375,6454.02978515625,6502.58984375,3887310000
